"url","pic_url","name","time","career","printdate","onlinedate","abstract"
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001862?rskey=ECWbeL&result=636","/cover/searchableMedia/anb-9780198606697-e-5001862-graphic-1-thumbnail.jpg","Cooper, James Graham","1830-1902","naturalist and physician","1999","1999","James G. Cooper.  Courtesy of the National Library of Medicine (B05305)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5005399?rskey=ECWbeL&result=637","/cover/searchableMedia/anb-9780198606697-e-5005399-graphic-1-thumbnail.jpg","Cooper, L. Gordon, Jr.","1927-2004","test pilot and astronaut","","","L. Gordon Cooper. Tempera, pencil and ink on board, 1963, by Boris Chaliapin. National Portrait Gallery, Smithsonian Institution; gift of Time magazine."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001876?rskey=ECWbeL&result=638","/cover/searchableMedia/anb-9780198606697-e-5001876-graphic-1-thumbnail.jpg","Cooper, Peter","1791-1883","inventor, manufacturer, and civic benefactor","1999","1999","Peter Cooper.  Courtesy of the Library of Congress (LC-USZ62-11083)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000388?rskey=ECWbeL&result=639","/cover/searchableMedia/anb-9780198606697-e-5000388-graphic-1-thumbnail.jpg","Copeland, Royal Samuel","1868-1938","physician and U.S. senator","1999","1999","Royal S. Copeland.  Courtesy of the Library of Congress (LC-USZ62-91497)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001778?rskey=ECWbeL&result=640","/cover/searchableMedia/anb-9780198606697-e-5001778-graphic-1-thumbnail.jpg","Copland, Aaron","1900-1990","composer","1999","1999","Aaron Copland.  Courtesy of the Library of Congress (LC-USZ62-25071)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002280?rskey=vERGub&result=641","/cover/searchableMedia/anb-9780198606697-e-5002280-graphic-1-thumbnail.jpg","Copland, Aaron","1900-1990","composer","1999","1999","Aaron Copland. At the MacDowell Colony. Photograph by Margery Smith. Courtesy of the Library of Congress (LC-USZ62-103702)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5005137?rskey=vERGub&result=642","/cover/searchableMedia/anb-9780198606697-e-5005137-graphic-1-thumbnail.jpg","Copley, John Singleton","1738-1815","painter","1999","1999","John Singleton Copley. Self-portrait, oil on canvas, 1780-1784. National Portrait Gallery, Smithsonian Institution."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001394?rskey=vERGub&result=643","/cover/searchableMedia/anb-9780198606697-e-5001394-graphic-1-thumbnail.jpg","Corbett, James John","1866-1933","boxer","1999","1999","James John Corbett.  Courtesy of the Library of Congress (LC-USZ62-103532)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000642?rskey=vERGub&result=644","/cover/searchableMedia/anb-9780198606697-e-5000642-graphic-1-thumbnail.jpg","Corcoran, William Wilson","1798-1888","banker, investor, and philanthropist","1999","1999","W. W. Corcoran. Engraving after drawing by Charles Loring Elliott, 1812-1868. Courtesy of the Library of Congress (LC-USZ62-90033)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001195?rskey=vERGub&result=645","/cover/searchableMedia/anb-9780198606697-e-5001195-graphic-1-thumbnail.jpg","Cornell, Katharine","1893-1974","actress and producer","1999","1999","Katharine Cornell Photograph by Carl Van Vechten, 1933. Courtesy of the Library of Congress (LOT 12735, no. 253 P&P;)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000643?rskey=vERGub&result=646","/cover/searchableMedia/anb-9780198606697-e-5000643-graphic-1-thumbnail.jpg","Corning, Erastus","1794-1872","manufacturer and railroad executive","1999","1999","Erastus Corning. Illustration from Harper's Weekly, 27 April 1872. Courtesy of the Library of Congress (LC-USZ62-102401)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000086?rskey=vERGub&result=647","/cover/searchableMedia/anb-9780198606697-e-5000086-graphic-1-thumbnail.jpg","Cornwallis, Charles","1738-1805","commanding general of British forces in the southern campaign in the American Revolution","1999","1999","Lord Cornwallis. Engraving of the scene of his surrender to George Washington. Courtesy of the Library of Congress (LC-USZ62-96379)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000595?rskey=vERGub&result=648","/cover/searchableMedia/anb-9780198606697-e-5000595-graphic-1-thumbnail.jpg","Corrigan, Michael Augustine","1839-1902","third Catholic archbishop of New York","1999","1999","Michael A. Corrigan.  Courtesy of the Library of Congress (LC-USZ62-106499)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000389?rskey=vERGub&result=649","/cover/searchableMedia/anb-9780198606697-e-5000389-graphic-1-thumbnail.jpg","Cortelyou, George Bruce","1862-1940","presidential aide, cabinet secretary, and businessman","1999","1999","George B. Cortelyou.  Courtesy of the Library of Congress (LC-USZ62-92421)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000244?rskey=vERGub&result=650","/cover/searchableMedia/anb-9780198606697-e-5000244-graphic-1-thumbnail.jpg","Corwin, Thomas","1794-1865","politician","1999","1999","Thomas Corwin. Daguerreotype from the studio of  Mathew B. Brady. Courtesy of the Library of Congress (LC-USZ62-110008)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002162?rskey=8Wax0X&result=651","/cover/searchableMedia/anb-9780198606697-e-5002162-graphic-1-thumbnail.jpg","Cosell, Howard","1920-1995","radio and television sportscaster","1999","1999","Howard Cosell Left, with Muhammad Ali on WABC radio's ""Speaking of Everything with Howard Cosell."" Courtesy of the Library of Congress (LC-USZ62-120434)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001945?rskey=8Wax0X&result=652","/cover/searchableMedia/anb-9780198606697-e-5001945-graphic-1-thumbnail.jpg","Costain, Thomas Bertram","1885-1965","editor and author","1999","1999","Thomas B. Costain Photograph by Al Ravenna, 1954. Courtesy of the Library of Congress (LC-USZ62-117529)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001556?rskey=8Wax0X&result=653","/cover/searchableMedia/anb-9780198606697-e-5001556-graphic-1-thumbnail.jpg","Costello, Frank","1891-1973","criminal entrepreneur","1999","1999","Frank Costello.  Courtesy of the Library of Congress (LC-USZ62-114630)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000390?rskey=8Wax0X&result=654","/cover/searchableMedia/anb-9780198606697-e-5000390-graphic-1-thumbnail.jpg","Costigan, Edward Prentiss","1874-1939","lawyer and U.S. senator","1999","1999","Edward P. Costigan.  Courtesy of the Library of Congress (LC-USZ62-105093)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5003786?rskey=8Wax0X&result=655","/cover/searchableMedia/anb-9780198606697-e-5003786-graphic-1-thumbnail.jpg","Cotter, John L.","1911-1999","archaeologist","","","John L. Cotter At the dedication of the Mound City Group Visitor Center, Chillicothe, Ohio, 1961. Courtesy of the U.S. Department of the Interior, National Park Service."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000008?rskey=8Wax0X&result=656","/cover/searchableMedia/anb-9780198606697-e-5000008-graphic-1-thumbnail.jpg","Cotton, John","1584-1652","clergyman","1999","1999","John Cotton. Drawing by Howard E. Smith, 1930. Courtesy of the Library of Congress (LC-USZC4-5132)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000126?rskey=8Wax0X&result=657","/cover/searchableMedia/anb-9780198606697-e-5000126-graphic-1-thumbnail.jpg","Couch, Darius Nash","1822-1897","soldier","1999","1999","Darius N. Couch.  Courtesy of the Library of Congress (LC-B8172-3768)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000758?rskey=8Wax0X&result=658","/cover/searchableMedia/anb-9780198606697-e-5000758-graphic-1-thumbnail.jpg","Coues, Elliott","1842-1899","naturalist and historian","1999","1999","Elliott Coues  Courtesy of the Library of Congress (LC-USZ62-43487)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001063?rskey=8Wax0X&result=659","/cover/searchableMedia/anb-9780198606697-e-5001063-graphic-1-thumbnail.jpg","Cournos, John","1881-1966","writer and critic","1999","1999","John Cournos.  Courtesy of the Library of Congress (LC-USZ62-103544)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000391?rskey=8Wax0X&result=660","/cover/searchableMedia/anb-9780198606697-e-5000391-graphic-1-thumbnail.jpg","Couzens, James","1872-1936","businessman, mayor of Detroit, and U.S. senator","1999","1999","James Couzens. [left to right] C. C. Dill, Owen Young, and James Couzens, before the Senate Interstate Commerce Commission. Courtesy of the Library of Congress (LC-USZ62-98142)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001463?rskey=C6jgYM&result=661","/cover/searchableMedia/anb-9780198606697-e-5001463-graphic-1-thumbnail.jpg","Coveleski, Stanley Anthony","1889-1984","baseball player","1999","1999","Stan Coveleski Making a throw, 1925. Courtesy of the Library of Congress (LC-USZ62-101605)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002770?rskey=C6jgYM&result=662","/cover/searchableMedia/anb-9780198606697-e-5002770-graphic-1-thumbnail.jpg","Cowell, Henry","1897-1965","composer, pianist, writer, and educator","","","Henry Cowell.  Courtesy of the Library of Congress."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001196?rskey=C6jgYM&result=663","/cover/searchableMedia/anb-9780198606697-e-5001196-graphic-1-thumbnail.jpg","Cowl, Jane","1884-1950","actor, producer, and writer","1999","1999","Jane Cowl Photograph by Arnold Genthe, 1914. Courtesy of the Library of Congress (LC-G432-0155-B-007)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000945?rskey=C6jgYM&result=664","/cover/searchableMedia/anb-9780198606697-e-5000945-graphic-1-thumbnail.jpg","Cowley, Malcolm","1898-1989","literary critic and editor","1999","1999","Malcolm Cowley Photograph by Carl Van Vechten, 1963. Courtesy of the Library of Congress (LC-USZ62-106863)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000268?rskey=C6jgYM&result=665","/cover/searchableMedia/anb-9780198606697-e-5000268-graphic-1-thumbnail.jpg","Cox, George Barnesdale","29 April 1853–20 May 1916","political leader and ""boss"" of Cincinnati","1999","1999","George Barnsdale Cox.  Courtesy of the Library of Congress (LC-USZ62-94995)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000392?rskey=C6jgYM&result=666","/cover/searchableMedia/anb-9780198606697-e-5000392-graphic-1-thumbnail.jpg","Cox, James Middleton","31 March 1870–15 July 1957","newspaper publisher and politician","1999","1999","James M. Cox [left to right] Franklin D. Roosevelt and James M. Cox, c. 1920. Courtesy of the Library of Congress (LC-USZ62-96173)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000596?rskey=C6jgYM&result=667","/cover/searchableMedia/anb-9780198606697-e-5000596-graphic-1-thumbnail.jpg","Cox, Samuel Hanson","1793-1880","New School Presbyterian minister and educator","1999","1999","Samuel Hanson Cox. Daguerreotype from the studio of  Mathew B. Brady. Courtesy of the Library of Congress (LC-USZC4-4152)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002010?rskey=C6jgYM&result=668","/cover/searchableMedia/anb-9780198606697-e-5002010-graphic-1-thumbnail.jpg","Coxey, Jacob Sechler","16 April 1854–18 May 1951","businessman, politician, and head of ""Coxey's Army"" of the unemployed","1999","1999","Jacob Coxey. ""'Coxey's Army' approaching Washington, April 30th.  'General' Coxey, accompanied by reporters with bicycles … From sketches by T. Dart Walker.""  Illustration from Harper's Weekly, 12 May 1894. Courtesy of the Library of Congress (LC-USZ62-105022)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002147?rskey=C6jgYM&result=669","/cover/searchableMedia/anb-9780198606697-e-5002147-graphic-1-thumbnail.jpg","Crabbe, Buster","1908-1983","athlete and motion picture actor","1999","1999","Buster Crabbe Second from left, with Duke P. Kahanamoku, far left , Harold ""Stubby"" Kruger, far  right, and an unidentified Red Cross boy scout, at the Olympic tryouts, Cincinnati, Ohio."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001809?rskey=C6jgYM&result=670","/cover/searchableMedia/anb-9780198606697-e-5001809-graphic-1-thumbnail.jpg","Craik, James","1730-1814","physician and military surgeon","1999","1999","James Craik.  Courtesy of the National Library of Medicine (B04995)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000702?rskey=ohfRMM&result=671","/cover/searchableMedia/anb-9780198606697-e-5000702-graphic-1-thumbnail.jpg","Cranch, William","1769-1855","jurist and Supreme Court reporter","1999","1999","William Cranch. Daguerreotype from the studio of  Mathew B. Brady. Courtesy of the Library of Congress (LC-USZ62-109848)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5003356?rskey=ohfRMM&result=672","/cover/searchableMedia/anb-9780198606697-e-5003356-graphic-1-thumbnail.jpg","Crane, Hart","1899-1932","poet","1999","1999","Hart Crane Photograph by Walker Evans , 1930. Courtesy of the Library of Congress (LC-USZ62-122934)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001933?rskey=ohfRMM&result=673","/cover/searchableMedia/anb-9780198606697-e-5001933-graphic-1-thumbnail.jpg","Crane, Stephen","1871-1900","writer","1999","1999","Stephen Crane.  Courtesy of the Library of Congress (LC-USZ62-41057)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002044?rskey=ohfRMM&result=674","/cover/searchableMedia/anb-9780198606697-e-5002044-graphic-1-thumbnail.jpg","Crater, Joseph Force","1889-1930","jurist","","","Joseph Force Crater  Courtesy of the Library of Congress."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000679?rskey=ohfRMM&result=675","/cover/searchableMedia/anb-9780198606697-e-5000679-graphic-1-thumbnail.jpg","Crawford, George Washington","1861-1935","industrialist","1999","1999","George Washington Crawford. Daguerreotype from the studio of  Mathew B. Brady. Courtesy of the Library of Congress (LC-USZ62-110180)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001395?rskey=ohfRMM&result=676","/cover/searchableMedia/anb-9780198606697-e-5001395-graphic-1-thumbnail.jpg","Crawford, Sam","1880-1968","baseball player","1999","1999","Sam Crawford. American Tobacco Co. baseball card, 1911. Courtesy of the Library of Congress (LOT 13163-29, no. 67)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000061?rskey=ohfRMM&result=677","/cover/searchableMedia/anb-9780198606697-e-5000061-graphic-1-thumbnail.jpg","Crawford, William Harris","1772-1834","U.S. senator, cabinet member, and presidential candidate","1999","1999","William H. Crawford.  Courtesy of the Library of Congress (LC-USZ62-97178)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000393?rskey=ohfRMM&result=678","/cover/searchableMedia/anb-9780198606697-e-5000393-graphic-1-thumbnail.jpg","Creel, George Edward","1876-1953","journalist and government administrator","1999","1999","George Creel.  Courtesy of the Library of Congress (LC-USZ62-92526)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000062?rskey=ohfRMM&result=679","/cover/searchableMedia/anb-9780198606697-e-5000062-graphic-1-thumbnail.jpg","Crittenden, John Jordan","1786-1863","U.S. senator, U.S. attorney general, and governor of Kentucky","1999","1999","John Jordan Crittenden.  Courtesy of the Library of Congress (LC-USZ62-6848)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000127?rskey=ohfRMM&result=680","/cover/searchableMedia/anb-9780198606697-e-5000127-graphic-1-thumbnail.jpg","Crittenden, Thomas Leonidas","1819-1893","lawyer and soldier","1999","1999","Thomas L. Crittenden.  Courtesy of the Library of Congress (LC-B8172-1730)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001504?rskey=6ZcrTv&result=681","/cover/searchableMedia/anb-9780198606697-e-5001504-graphic-1-thumbnail.jpg","Crockett, Davy","1786-1836","frontiersman, Tennessee and U.S. congressman, and folk hero","1999","1999","David Crockett. Engraving after a portrait by John Gadsby Chapman. Courtesy of the Library of Congress (LC-USZ62-93521)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5005023?rskey=6ZcrTv&result=682","/cover/searchableMedia/anb-9780198606697-e-5005023-graphic-1-thumbnail.jpg","Cronkite, Walter Leland, Jr.","1916-2009","broadcast journalist","","","Walter Cronkite anchors his last CBS election night special in New York City, 4 November 1980. Associated Press"
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002428?rskey=6ZcrTv&result=683","/cover/searchableMedia/anb-9780198606697-e-5002428-graphic-1-thumbnail.jpg","Cugat, Xavier","1900-1990","bandleader","1999","1999","Xavier Cugat, c. 1946-1948. Sketching a self-caricature. © William P. Gottlieb; used by permission.  William P. Gottlieb Collection, Library of Congress (LC-GLB13-0170 DLC)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000946?rskey=6ZcrTv&result=684","/cover/searchableMedia/anb-9780198606697-e-5000946-graphic-1-thumbnail.jpg","Cullen, Countée","30 May 1903?–09 January 1946","poet and playwright","1999","1999","Countée Cullen Photograph by Carl Van Vechten, 1941. Courtesy of the Library of Congress (LC-USZ62-42529)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001867?rskey=6ZcrTv&result=685","/cover/searchableMedia/anb-9780198606697-e-5001867-graphic-1-thumbnail.jpg","Cullom, Shelby Moore","1829-1914","politician","1999","1999","Shelby Moore Cullom.  Courtesy of the Library of Congress (LC-USZ62-52622)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5003166?rskey=6ZcrTv&result=686","/cover/searchableMedia/anb-9780198606697-e-5003166-graphic-1-thumbnail.jpg","Cummings, E.E.","1894-1962","poet and painter","1999","1999","E.E. Cummings. Reproduction of a self-portrait in oils. Courtesy of the Library of Congress (LC-USZ62-108318)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000394?rskey=6ZcrTv&result=687","/cover/searchableMedia/anb-9780198606697-e-5000394-graphic-1-thumbnail.jpg","Cummings, Homer Stillé","1870-1956","attorney, Democratic party leader, and attorney general of the United States","1999","1999","Homer Cummings.  Courtesy of the Library of Congress (LC-USZ62-90035)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000269?rskey=6ZcrTv&result=688","/cover/searchableMedia/anb-9780198606697-e-5000269-graphic-1-thumbnail.jpg","Cummins, Albert Baird","1850-1926","Iowa governor and U.S. senator","1999","1999","Albert Baird Cummins.  Courtesy of the Library of Congress (LC-USZ62-99925)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5029263?rskey=6ZcrTv&result=689","/skin/e49360509cb954142bf9eea016a270e8d4e29a85/img/icons/default-image.svg","","","","","","Merce Cunningham. Oil on canvas, 1962, by Elaine de Kooning. National Portrait Gallery, Smithsonian Institution."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002746?rskey=6ZcrTv&result=690","/cover/searchableMedia/anb-9780198606697-e-5002746-graphic-1-thumbnail.jpg","Currier, Charles Warren","1857-1918","bishop and author","1999","1999","Charles Warren Currier.  Courtesy of Francis F. Burch."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001110?rskey=z5l9Dj&result=691","/cover/searchableMedia/anb-9780198606697-e-5001110-graphic-1-thumbnail.jpg","Curry, John Steuart","1897-1946","artist","1999","1999","John Steuart Curry. Reproduction of a self-portrait, 1939. Courtesy of the Library of Congress (LC-USZ62-89641)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000686?rskey=z5l9Dj&result=692","/cover/searchableMedia/anb-9780198606697-e-5000686-graphic-1-thumbnail.jpg","Curtice, Harlow Herbert","1893-1962","automotive executive","1999","1999","Harlow H. Curtice. Left foreground, with GM employees celebrating the manufacture of the company's twenty-five-millionth car. Courtesy of the Library of Congress (LC-USZ62-111972)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002771?rskey=z5l9Dj&result=693","/cover/searchableMedia/anb-9780198606697-e-5002771-graphic-1-thumbnail.jpg","Curtis, Carl T.","1905-2000","educator, lawyer, and politician","","","Carl T. Curtis.  Courtesy of the Library of Congress."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000395?rskey=z5l9Dj&result=694","/cover/searchableMedia/anb-9780198606697-e-5000395-graphic-1-thumbnail.jpg","Curtis, Charles","1860-1936","congressman, senator, and vice president of the United States","1999","1999","Charles Curtis.  Courtesy of the Library of Congress (LC-USZ62-106922)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001083?rskey=z5l9Dj&result=695","/cover/searchableMedia/anb-9780198606697-e-5001083-graphic-1-thumbnail.jpg","Curtis, Cyrus H.K.","1850-1933","publisher","1999","1999","Cyrus H. K. Curtis. Leaving the White House. Courtesy of the Library of Congress (LC-USZ62-100909)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000128?rskey=z5l9Dj&result=696","/cover/searchableMedia/anb-9780198606697-e-5000128-graphic-1-thumbnail.jpg","Curtis, Samuel Ryan","1805-1866","soldier and engineer","1999","1999","Samuel R. Curtis.  Courtesy of the Library of Congress (LC-B8172-2075)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000680?rskey=z5l9Dj&result=697","/cover/searchableMedia/anb-9780198606697-e-5000680-graphic-1-thumbnail.jpg","Curtiss, Glenn Hammond","1878-1930","aeronautical inventor and manufacturer","1999","1999","Glenn H. Curtiss.  Courtesy of the Library of Congress (LC-USZ62-106325)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001197?rskey=z5l9Dj&result=698","/cover/searchableMedia/anb-9780198606697-e-5001197-graphic-1-thumbnail.jpg","Cushman, Charlotte Saunders","1816-1876","actress","1999","1999","Charlotte Cushman. As Meg Merrilies in Guy Mannering. Courtesy of the Library of Congress (LC-USZ62-55591)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000129?rskey=z5l9Dj&result=699","/cover/searchableMedia/anb-9780198606697-e-5000129-graphic-1-thumbnail.jpg","Custer, George Armstrong","1839-1876","Civil War general and Indian fighter","1999","1999","George A. Custer.  Courtesy of the Library of Congress (LC-B8172-1613)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001198?rskey=z5l9Dj&result=700","/cover/searchableMedia/anb-9780198606697-e-5001198-graphic-1-thumbnail.jpg","Custis, George Washington Parke","1781-1857","playwright","1999","1999","George Washington Parke Custis. Daguerreotype from the studio of  Mathew B. Brady. Courtesy of the Library of Congress (LC-USZ62-110010)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001951?rskey=G8gBxu&result=701","/cover/searchableMedia/anb-9780198606697-e-5001951-graphic-1-thumbnail.jpg","Dahlberg, Edward","1900-1977","writer","1999","1999","Edward Dahlberg  Courtesy of the Library of Congress (LC-USZ62-108428)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001483?rskey=G8gBxu&result=702","/cover/searchableMedia/anb-9780198606697-e-5001483-graphic-1-thumbnail.jpg","Dahlen, Bill","1870-1950","baseball player and manager","1999","1999","Bill Dahlen. American Tobacco Co. baseball card, c. 1909–1911. Courtesy of the Library of Congress (LOT 13163-18, no. 6)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000130?rskey=G8gBxu&result=703","/cover/searchableMedia/anb-9780198606697-e-5000130-graphic-1-thumbnail.jpg","Dahlgren, John Adolphus Bernard","1809-1870","naval officer","1999","1999","John A. Dahlgren.  Courtesy of the Library of Congress (LC-B8172-1862)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5005285?rskey=G8gBxu&result=704","/cover/searchableMedia/anb-9780198606697-e-5005285-graphic-1-thumbnail.jpg","Dallas, George Mifflin","1792-1864","vice president of the United States, senator, and diplomat","1999","1999","George Mifflin Dallas. Hand-colored lithograph on paper, 1844, by Nathaniel Currier. National Portrait Gallery, Smithsonian Institution."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002446?rskey=G8gBxu&result=705","/cover/searchableMedia/anb-9780198606697-e-5002446-graphic-1-thumbnail.jpg","Dameron, Tadd","1917-1965","arranger, bandleader, and composer","1999","1999","Tadd Dameron  © William P. Gottlieb; used by permission.  William P. Gottlieb Collection, Library of Congress (LC-GLB23-0172 DLC)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5003370?rskey=G8gBxu&result=706","/cover/searchableMedia/anb-9780198606697-e-5003370-graphic-1-thumbnail.jpg","Damien, Father","1840-1889","Roman Catholic priest","1999","1999","Father Damien.  Courtesy of the Clendening History of Medicine Library and Museum, University of Kansas Medical Center."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000948?rskey=G8gBxu&result=707","/cover/searchableMedia/anb-9780198606697-e-5000948-graphic-1-thumbnail.jpg","Dana, Charles Anderson","1819-1897","newspaper editor","1999","1999","Charles Anderson Dana.  Courtesy of the Library of Congress (LC-USZ62-90751)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000759?rskey=G8gBxu&result=708","/cover/searchableMedia/anb-9780198606697-e-5000759-graphic-1-thumbnail.jpg","Dana, James Dwight","1813-1895","geologist, zoologist, and teacher","1999","1999","James Dwight Dana.  Courtesy of the Library of Congress (LC-USZ62-103928)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001199?rskey=G8gBxu&result=709","/cover/searchableMedia/anb-9780198606697-e-5001199-graphic-1-thumbnail.jpg","Dandridge, Dorothy","1922-1965","movie actress and singer","1999","1999","Dorothy Dandridge.  Courtesy of the Library of Congress (LC-USZ62-109664)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001368?rskey=G8gBxu&result=710","/cover/searchableMedia/anb-9780198606697-e-5001368-graphic-1-thumbnail.jpg","Daniels, Bebe","1901-1971","entertainer","1999","1999","Bebe Daniels.  Courtesy of the Library of Congress (LC-USZ62-106959)."
